Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,830.000000,830.000000,830.000000,830.000000,756.216919,0
2020-03-17,760.000000,760.000000,725.000000,725.000000,660.550903,47571500
2020-03-18,725.000000,760.000000,675.000000,690.000000,628.662231,85489000
2020-03-19,670.000000,670.000000,645.000000,645.000000,587.662537,57290600
2020-03-20,645.000000,800.000000,610.000000,745.000000,678.773010,139182200
2020-03-23,725.000000,835.000000,695.000000,775.000000,706.106140,111577400
2020-03-24,810.000000,900.000000,780.000000,850.000000,774.438965,82445200
2020-03-26,885.000000,1010.000000,870.000000,965.000000,879.216064,120540900
2020-03-27,990.000000,1050.000000,920.000000,990.000000,901.993652,76999800
2020-03-30,970.000000,970.000000,925.000000,925.000000,842.771912,28451400
2020-03-31,925.000000,1020.000000,925.000000,990.000000,901.993652,83005000
2020-04-01,995.000000,1030.000000,940.000000,1020.000000,929.326782,56063700
2020-04-02,980.000000,1055.000000,970.000000,1040.000000,947.548889,29924200
2020-04-03,1055.000000,1100.000000,1040.000000,1100.000000,1002.215149,43071600
2020-04-06,1110.000000,1150.000000,1080.000000,1150.000000,1047.770508,41495700
2020-04-07,1190.000000,1200.000000,1075.000000,1140.000000,1038.659424,52492500
2020-04-08,1150.000000,1150.000000,1065.000000,1065.000000,970.326477,44442400
2020-04-09,1015.000000,1080.000000,1000.000000,1040.000000,947.548889,31567000
2020-04-13,1050.000000,1075.000000,1020.000000,1040.000000,947.548889,13653600
2020-04-14,1040.000000,1080.000000,1040.000000,1080.000000,983.993164,24122100
2020-04-15,1080.000000,1100.000000,1010.000000,1045.000000,952.104431,29124400
2020-04-16,1035.000000,1035.000000,975.000000,975.000000,888.327148,33908100
2020-04-17,1000.000000,1050.000000,990.000000,1035.000000,942.993408,36048300
2020-04-20,1030.000000,1045.000000,980.000000,985.000000,897.438110,31892700
2020-04-21,970.000000,970.000000,920.000000,930.000000,847.327393,45011700
2020-04-22,930.000000,930.000000,870.000000,885.000000,806.327698,64670900
2020-04-23,900.000000,925.000000,895.000000,905.000000,824.549744,50027600
2020-04-24,910.000000,985.000000,870.000000,875.000000,797.216614,98736600
2020-04-27,900.000000,945.000000,885.000000,900.000000,819.994263,97943800
2020-04-28,910.000000,915.000000,875.000000,890.000000,810.883179,47890200
2020-04-29,895.000000,905.000000,880.000000,885.000000,806.327698,43090800
2020-04-30,895.000000,920.000000,890.000000,920.000000,838.216370,82626500
2020-05-04,920.000000,920.000000,870.000000,890.000000,810.883179,68085900
2020-05-05,905.000000,925.000000,895.000000,905.000000,824.549744,51891500
2020-05-06,920.000000,965.000000,900.000000,950.000000,865.549500,105354100
2020-05-08,955.000000,1030.000000,955.000000,1025.000000,933.882324,144477800
2020-05-11,1040.000000,1060.000000,1025.000000,1030.000000,938.437866,62095700
2020-05-12,1040.000000,1060.000000,1000.000000,1005.000000,915.660278,49628600
2020-05-13,1005.000000,1040.000000,970.000000,1000.000000,911.104736,43999100
2020-05-14,1025.000000,1025.000000,930.000000,945.000000,860.993958,89411900
2020-05-15,955.000000,970.000000,910.000000,925.000000,842.771912,38978300
2020-05-18,935.000000,1020.000000,930.000000,1020.000000,929.326782,76684300
2020-05-19,1035.000000,1065.000000,990.000000,1005.000000,915.660278,85706200
2020-05-20,1015.000000,1020.000000,970.000000,980.000000,892.882629,41027400
2020-05-26,1000.000000,1020.000000,975.000000,1000.000000,911.104736,49777400
2020-05-27,1020.000000,1020.000000,990.000000,1000.000000,911.104736,47426900
2020-05-28,1005.000000,1075.000000,1000.000000,1030.000000,938.437866,137778200
2020-05-29,1015.000000,1100.000000,1015.000000,1100.000000,1002.215149,139275700
2020-06-02,1100.000000,1185.000000,1095.000000,1145.000000,1043.214844,123823700
2020-06-03,1155.000000,1180.000000,1150.000000,1165.000000,1061.437012,89675400
2020-06-04,1135.000000,1150.000000,1105.000000,1120.000000,1060.613159,100659200
2020-06-05,1130.000000,1130.000000,1085.000000,1100.000000,1041.673584,73108200
2020-06-08,1110.000000,1175.000000,1110.000000,1160.000000,1098.492188,88605200
2020-06-09,1165.000000,1240.000000,1160.000000,1180.000000,1117.431641,117226600
2020-06-10,1175.000000,1180.000000,1100.000000,1100.000000,1041.673584,65467500
2020-06-11,1100.000000,1110.000000,1055.000000,1070.000000,1013.264343,31930900
2020-06-12,1060.000000,1070.000000,1010.000000,1060.000000,1003.794556,49986300
2020-06-15,1070.000000,1085.000000,1010.000000,1020.000000,965.915527,35356800
2020-06-16,1040.000000,1085.000000,1040.000000,1075.000000,1017.999207,48677100
2020-06-17,1085.000000,1095.000000,1055.000000,1070.000000,1013.264343,38939600
2020-06-18,1065.000000,1075.000000,1030.000000,1030.000000,975.385315,59061200
2020-06-19,1040.000000,1060.000000,1035.000000,1040.000000,984.855042,70199400
2020-06-22,1050.000000,1055.000000,1020.000000,1030.000000,975.385315,38485700
2020-06-23,1050.000000,1050.000000,990.000000,1005.000000,951.710876,80075000
2020-06-24,1015.000000,1050.000000,1010.000000,1045.000000,989.589905,80781000
2020-06-25,1035.000000,1035.000000,1005.000000,1005.000000,951.710876,58913100
2020-06-26,1025.000000,1025.000000,1010.000000,1015.000000,961.180664,40144900
2020-06-29,1015.000000,1025.000000,1000.000000,1005.000000,951.710876,53482300
2020-06-30,1020.000000,1020.000000,990.000000,995.000000,942.241150,88016000
2020-07-01,995.000000,1045.000000,990.000000,1045.000000,989.589905,98514700
2020-07-02,1055.000000,1080.000000,1045.000000,1050.000000,994.324829,170254500
2020-07-03,1060.000000,1080.000000,1035.000000,1040.000000,984.855042,55575100
2020-07-06,1050.000000,1065.000000,1035.000000,1065.000000,1008.529419,42400100
2020-07-07,1080.000000,1085.000000,1050.000000,1050.000000,994.324829,94523900
2020-07-08,1050.000000,1075.000000,1050.000000,1065.000000,1008.529419,60115300
2020-07-09,1065.000000,1125.000000,1060.000000,1095.000000,1036.938721,138899500
2020-07-10,1095.000000,1110.000000,1080.000000,1085.000000,1027.468994,70076300
2020-07-13,1085.000000,1160.000000,1080.000000,1155.000000,1093.757324,134592000
2020-07-14,1145.000000,1170.000000,1125.000000,1155.000000,1093.757324,127484300
2020-07-15,1170.000000,1180.000000,1125.000000,1130.000000,1070.082886,60120300
2020-07-16,1135.000000,1150.000000,1105.000000,1110.000000,1051.143311,62091100
2020-07-17,1115.000000,1160.000000,1110.000000,1155.000000,1093.757324,93909100
2020-07-20,1155.000000,1165.000000,1130.000000,1130.000000,1070.082886,46512900
2020-07-21,1130.000000,1145.000000,1115.000000,1135.000000,1074.817749,52362800
2020-07-22,1140.000000,1150.000000,1120.000000,1125.000000,1065.348022,38753200
2020-07-23,1130.000000,1145.000000,1120.000000,1130.000000,1070.082886,64260600
2020-07-24,1130.000000,1135.000000,1085.000000,1090.000000,1032.203857,57475100
2020-07-27,1090.000000,1110.000000,1080.000000,1110.000000,1051.143311,26677900
2020-07-28,1115.000000,1125.000000,1075.000000,1090.000000,1032.203857,85970300
2020-07-29,1085.000000,1095.000000,1070.000000,1085.000000,1027.468994,32109100
2020-07-30,1090.000000,1100.000000,1075.000000,1085.000000,1027.468994,41227100
