Date,Open,High,Low,Close,Adj Close,Volume
2020-03-19,745.000000,750.000000,745.000000,745.000000,674.885620,10353900
2020-03-20,695.000000,740.000000,695.000000,695.000000,629.591248,230646600
2020-03-23,695.000000,695.000000,650.000000,650.000000,588.826355,13816900
2020-03-24,610.000000,680.000000,605.000000,605.000000,548.061462,200609000
2020-03-26,615.000000,705.000000,615.000000,680.000000,616.002991,284924500
2020-03-27,700.000000,835.000000,700.000000,760.000000,688.473938,316415300
2020-03-30,745.000000,745.000000,710.000000,730.000000,661.297363,86472900
2020-03-31,750.000000,790.000000,745.000000,775.000000,702.062256,129356000
2020-04-01,765.000000,815.000000,735.000000,735.000000,665.826782,148067300
2020-04-02,730.000000,800.000000,710.000000,800.000000,724.709351,176088600
2020-04-03,810.000000,840.000000,795.000000,800.000000,724.709351,199167500
2020-04-06,820.000000,895.000000,815.000000,895.000000,810.768677,297293100
2020-04-07,925.000000,950.000000,875.000000,915.000000,828.886353,307009600
2020-04-08,900.000000,915.000000,855.000000,855.000000,774.533142,125212700
2020-04-09,850.000000,880.000000,820.000000,835.000000,756.415466,172427700
2020-04-13,800.000000,860.000000,800.000000,830.000000,751.885986,92693600
2020-04-14,850.000000,900.000000,835.000000,900.000000,815.298096,219176300
2020-04-15,910.000000,920.000000,840.000000,840.000000,760.944885,285125800
2020-04-16,830.000000,840.000000,800.000000,805.000000,729.238831,143174400
2020-04-17,825.000000,845.000000,820.000000,835.000000,756.415466,126383900
2020-04-20,830.000000,845.000000,800.000000,805.000000,729.238831,114845000
2020-04-21,800.000000,800.000000,760.000000,765.000000,693.003357,99714000
2020-04-22,755.000000,775.000000,730.000000,765.000000,693.003357,136720300
2020-04-23,775.000000,800.000000,760.000000,770.000000,697.532776,121051000
2020-04-24,785.000000,800.000000,760.000000,770.000000,697.532776,142957600
2020-04-27,775.000000,790.000000,760.000000,785.000000,711.121094,50742100
2020-04-28,775.000000,790.000000,770.000000,780.000000,706.591675,42480100
2020-04-29,790.000000,795.000000,780.000000,790.000000,715.650574,39795500
2020-04-30,800.000000,855.000000,800.000000,855.000000,774.533142,180202200
2020-05-04,850.000000,850.000000,810.000000,820.000000,742.827148,116776300
2020-05-05,825.000000,835.000000,805.000000,815.000000,738.297668,121349800
2020-05-06,815.000000,835.000000,805.000000,815.000000,738.297668,178524800
2020-05-08,830.000000,865.000000,815.000000,860.000000,779.062561,318826400
2020-05-11,870.000000,905.000000,870.000000,895.000000,810.768677,332702600
2020-05-12,895.000000,900.000000,850.000000,855.000000,774.533142,148852200
2020-05-13,820.000000,870.000000,815.000000,855.000000,774.533142,127208100
2020-05-14,840.000000,855.000000,805.000000,810.000000,733.768250,145351000
2020-05-15,820.000000,830.000000,780.000000,790.000000,715.650574,142061100
2020-05-18,810.000000,840.000000,800.000000,835.000000,756.415466,97806100
2020-05-19,850.000000,860.000000,835.000000,840.000000,760.944885,117706600
2020-05-20,840.000000,850.000000,820.000000,830.000000,791.022827,86715700
2020-05-26,850.000000,890.000000,840.000000,890.000000,848.205200,198105500
2020-05-27,900.000000,910.000000,870.000000,885.000000,843.440002,223054200
2020-05-28,890.000000,905.000000,870.000000,885.000000,843.440002,207684500
2020-05-29,855.000000,860.000000,835.000000,860.000000,860.000000,266711300
2020-06-02,860.000000,925.000000,860.000000,885.000000,885.000000,244429200
2020-06-03,900.000000,980.000000,895.000000,970.000000,970.000000,544273300
2020-06-04,980.000000,1030.000000,950.000000,955.000000,955.000000,418446600
2020-06-05,965.000000,1030.000000,945.000000,1030.000000,1030.000000,341658900
2020-06-08,1070.000000,1135.000000,1050.000000,1110.000000,1110.000000,393276900
2020-06-09,1150.000000,1160.000000,1090.000000,1095.000000,1095.000000,276527100
2020-06-10,1095.000000,1110.000000,1020.000000,1040.000000,1040.000000,272865000
2020-06-11,1030.000000,1070.000000,1000.000000,1030.000000,1030.000000,206158300
2020-06-12,1015.000000,1060.000000,960.000000,1045.000000,1045.000000,249131400
2020-06-15,1045.000000,1060.000000,995.000000,995.000000,995.000000,197702600
2020-06-16,1020.000000,1125.000000,1020.000000,1120.000000,1120.000000,393632700
2020-06-17,1125.000000,1155.000000,1095.000000,1125.000000,1125.000000,234780900
2020-06-18,1115.000000,1135.000000,1090.000000,1110.000000,1110.000000,138139000
2020-06-19,1105.000000,1125.000000,1080.000000,1080.000000,1080.000000,130995700
2020-06-22,1085.000000,1090.000000,1055.000000,1060.000000,1060.000000,78736100
2020-06-23,1045.000000,1100.000000,1040.000000,1095.000000,1095.000000,108966000
2020-06-24,1100.000000,1170.000000,1090.000000,1130.000000,1130.000000,293977300
2020-06-25,1100.000000,1130.000000,1085.000000,1090.000000,1090.000000,168840200
2020-06-26,1105.000000,1160.000000,1100.000000,1135.000000,1135.000000,283310800
2020-06-29,1125.000000,1160.000000,1115.000000,1150.000000,1150.000000,201770400
2020-06-30,1175.000000,1185.000000,1135.000000,1135.000000,1135.000000,280957000
2020-07-01,1135.000000,1150.000000,1110.000000,1135.000000,1135.000000,113680900
2020-07-02,1145.000000,1150.000000,1120.000000,1125.000000,1125.000000,149236800
2020-07-03,1130.000000,1140.000000,1110.000000,1110.000000,1110.000000,90082800
2020-07-06,1125.000000,1135.000000,1115.000000,1135.000000,1135.000000,72598300
2020-07-07,1140.000000,1155.000000,1130.000000,1140.000000,1140.000000,141417300
2020-07-08,1150.000000,1180.000000,1140.000000,1170.000000,1170.000000,213135400
2020-07-09,1185.000000,1190.000000,1155.000000,1160.000000,1160.000000,143608200
2020-07-10,1160.000000,1165.000000,1130.000000,1135.000000,1135.000000,80850900
2020-07-13,1140.000000,1165.000000,1140.000000,1160.000000,1160.000000,49146600
2020-07-14,1160.000000,1185.000000,1145.000000,1165.000000,1165.000000,104248000
2020-07-15,1180.000000,1190.000000,1150.000000,1155.000000,1155.000000,97700600
2020-07-16,1160.000000,1170.000000,1150.000000,1160.000000,1160.000000,65006200
2020-07-17,1155.000000,1170.000000,1145.000000,1160.000000,1160.000000,50234900
2020-07-20,1160.000000,1165.000000,1135.000000,1140.000000,1140.000000,54876400
2020-07-21,1145.000000,1170.000000,1145.000000,1155.000000,1155.000000,74949000
2020-07-22,1165.000000,1230.000000,1160.000000,1220.000000,1220.000000,414497900
2020-07-23,1235.000000,1270.000000,1225.000000,1245.000000,1245.000000,187897700
2020-07-24,1250.000000,1260.000000,1210.000000,1220.000000,1220.000000,110530200
2020-07-27,1210.000000,1250.000000,1210.000000,1230.000000,1230.000000,67576100
2020-07-28,1235.000000,1245.000000,1210.000000,1220.000000,1220.000000,56839200
2020-07-29,1220.000000,1250.000000,1205.000000,1230.000000,1230.000000,100171500
2020-07-30,1250.000000,1280.000000,1230.000000,1265.000000,1265.000000,221126300
